Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,layer,num_layers,activation,kernel_regularizer,optimizer,loss
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.675676,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0.704225,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.649351,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.689655,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.769231,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.931034,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,0.997067,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0.789474,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.911602,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.535714,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.531915,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.8,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0.862069,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.901639,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,1,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.846154,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.801887,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.925926,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.895522,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.681818,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.921053,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.994338,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.909091,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.967742,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.996441,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.956113,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0.3125,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.909091,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0.833333,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.778894,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0.714286,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.666667,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.847458,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.844595,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.888889,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.859375,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,1,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0.789474,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.823529,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.959233,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.841584,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.784314,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.932203,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.996785,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.810811,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.982143,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.952381,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.961538,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.950413,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.9375,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,1,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.909091,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.833333,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.904255,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.890805,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.784314,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.861486,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.989446,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.983607,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.777778,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.917431,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,1,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.9375,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.769231,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.78125,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.893921,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.9,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,1,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0.901639,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.966625,100 100 100,3,sigmoid,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.994236,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.938195,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.877863,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0.818182,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0.612245,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.714286,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0.783133,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.849057,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.714286,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.588235,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.921986,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,1,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0.657895,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.918919,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.909091,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.322581,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.677966,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0.384615,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.714286,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,0.984556,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.833333,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.944444,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.652174,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.932203,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.727273,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.986842,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.990203,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.833333,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.833333,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.942761,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.977199,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0.416667,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.677966,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0.625,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.759162,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.666667,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.686275,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.878378,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.666667,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.892857,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,1,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0.483871,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.745614,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.936639,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.876289,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.714286,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.793814,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.996785,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.731707,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.9375,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.806452,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.78125,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.940171,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.892857,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,1,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.763889,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.833333,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.930233,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.850515,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.59322,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.805921,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.968992,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.890411,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.754717,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.809524,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.943396,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.78125,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.833333,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.666667,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.893074,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.576923,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,0.983607,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,0.923077,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.929177,100 100 100,3,tanh,0.cs,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.985915,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.949279,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.815789,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0.873016,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0.606061,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0.945946,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0.631579,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0.649351,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0.659341,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.818182,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.900621,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0.641026,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0.686275,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,0.952381,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0.821918,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.843373,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0.882353,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0.789474,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.961538,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0.801887,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0.972222,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.982456,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0.777778,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.930233,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.986622,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.873016,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0.625,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.808383,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0.909091,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0.813953,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0.884146,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0.816327,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0.833333,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,1,100 100 100,3,relu,1.00E-05,adam,SCCE
