Package,Pre-Processing Technique,Cluster,Cluster Size,Threshold,Features (Genes),Feature Reduction Technique,Kernel,Regularization,Gamma,TN,FP,FN,TP,Precision,Recall,F1 Score,F Beta
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,11190,n/a,linear,1,scale,3113,0,4,4,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,11190,n/a,linear,1,scale,3107,0,9,5,1,0.357143,0.526316,0.526316
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,11190,n/a,linear,1,scale,3064,0,1,56,1,0.982456,0.99115,0.99115
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,11190,n/a,linear,1,scale,3058,0,3,60,1,0.952381,0.97561,0.97561
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,11190,n/a,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,11190,n/a,linear,1,scale,3109,1,1,10,0.909091,0.909091,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,11190,n/a,linear,1,scale,3117,0,3,1,1,0.25,0.4,0.4
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,11190,n/a,linear,1,scale,3084,2,5,30,0.9375,0.857143,0.895522,0.895522
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,11190,n/a,linear,1,scale,3119,0,2,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,11190,n/a,linear,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,11190,n/a,linear,1,scale,3110,0,7,4,1,0.363636,0.533333,0.533333
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,11190,n/a,linear,1,scale,3191,1,4,29,0.966667,0.878788,0.920635,0.920635
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,11190,n/a,linear,1,scale,3211,0,12,2,1,0.142857,0.25,0.25
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,11190,n/a,linear,1,scale,3211,0,9,5,1,0.357143,0.526316,0.526316
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,11190,n/a,linear,1,scale,3219,0,1,5,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,11190,n/a,linear,1,scale,3218,0,4,3,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,11190,n/a,linear,1,scale,3190,0,19,16,1,0.457143,0.627451,0.627451
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,11190,n/a,linear,1,scale,3039,11,11,164,0.937143,0.937143,0.937143,0.937143
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,11190,n/a,linear,1,scale,3201,1,4,19,0.95,0.826087,0.883721,0.883721
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,11190,n/a,linear,1,scale,3213,0,11,1,1,0.083333,0.153846,0.153846
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,11190,n/a,linear,1,scale,3145,1,10,69,0.985714,0.873418,0.926174,0.926174
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,11190,n/a,linear,1,scale,3160,1,1,63,0.984375,0.984375,0.984375,0.984375
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,11190,n/a,linear,1,scale,3209,0,7,9,1,0.5625,0.72,0.72
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,11190,n/a,linear,1,scale,3167,1,1,56,0.982456,0.982456,0.982456,0.982456
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,11190,n/a,linear,1,scale,3213,0,7,5,1,0.416667,0.588235,0.588235
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,11190,n/a,linear,1,scale,3211,0,4,10,1,0.714286,0.833333,0.833333
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,11190,n/a,linear,1,scale,3175,3,0,47,0.94,1,0.969072,0.969072
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,11190,n/a,linear,1,scale,3192,0,5,28,1,0.848485,0.918033,0.918033
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,11190,n/a,linear,1,scale,3221,0,1,3,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,11190,n/a,linear,1,scale,3212,0,1,12,1,0.923077,0.96,0.96
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,11190,n/a,linear,1,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,11190,n/a,linear,1,scale,3206,0,0,19,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,11190,n/a,linear,1,scale,3189,1,7,28,0.965517,0.8,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,11190,n/a,linear,1,scale,3212,0,6,7,1,0.538462,0.7,0.7
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,11190,n/a,linear,1,scale,3167,1,12,45,0.978261,0.789474,0.873786,0.873786
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,11190,n/a,linear,1,scale,3149,0,1,75,1,0.986842,0.993377,0.993377
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,11190,n/a,linear,1,scale,3211,0,0,14,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,11190,n/a,linear,1,scale,3214,0,8,3,1,0.272727,0.428571,0.428571
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,11190,n/a,linear,1,scale,3202,0,2,21,1,0.913043,0.954545,0.954545
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,11190,n/a,linear,1,scale,3211,0,8,6,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,11190,n/a,linear,1,scale,3208,0,4,13,1,0.764706,0.866667,0.866667
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,11190,n/a,linear,1,scale,3218,0,3,4,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,11190,n/a,linear,1,scale,3208,0,5,12,1,0.705882,0.827586,0.827586
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,11190,n/a,linear,1,scale,3064,4,9,148,0.973684,0.942675,0.957929,0.957929
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,11190,n/a,linear,1,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,11190,n/a,linear,1,scale,3176,0,2,47,1,0.959184,0.979167,0.979167
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,11190,n/a,linear,1,scale,3211,0,7,7,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,11190,n/a,linear,1,scale,2913,3,7,302,0.990164,0.977346,0.983713,0.983713
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,0.52,5600,SVD,rbf,1,scale,3047,3,1,70,0.958904,0.985915,0.972222,0.964187
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,0.52,5600,SVD,rbf,1,scale,2623,41,16,441,0.914938,0.964989,0.939297,0.924528
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,0.52,5600,SVD,rbf,1,scale,2943,16,10,152,0.904762,0.938272,0.921212,0.911271
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,0.52,5600,SVD,rbf,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,0.52,5600,SVD,rbf,1,scale,3112,0,9,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,0.52,5600,SVD,rbf,1,scale,3102,0,19,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,0.52,5600,SVD,rbf,1,scale,3116,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,0.52,5600,SVD,rbf,1,scale,3087,0,34,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,0.52,5600,SVD,rbf,1,scale,3092,0,4,25,1,0.862069,0.925926,0.968992
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,0.52,5600,SVD,rbf,1,scale,3052,0,0,69,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,0.52,5600,SVD,rbf,1,scale,3115,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,0.52,5600,SVD,rbf,1,scale,3084,0,26,11,1,0.297297,0.458333,0.679012
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,0.52,5600,SVD,rbf,1,scale,3113,0,8,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,0.52,5600,SVD,rbf,1,scale,3114,0,7,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,0.52,5600,SVD,rbf,1,scale,3106,0,15,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,0.52,5600,SVD,rbf,1,scale,3116,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,0.52,5600,SVD,rbf,1,scale,3070,0,0,51,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,0.52,5600,SVD,rbf,1,scale,3087,0,17,17,1,0.5,0.666667,0.833333
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,0.52,5600,SVD,rbf,1,scale,3103,0,18,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,0.52,5600,SVD,rbf,1,scale,3114,0,7,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,0.52,5600,SVD,rbf,1,scale,3095,0,23,3,1,0.115385,0.206897,0.394737
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,0.52,5600,SVD,rbf,1,scale,3091,0,30,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,0.52,5600,SVD,rbf,1,scale,3105,0,16,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,0.52,5600,SVD,rbf,1,scale,2826,10,2,283,0.96587,0.992982,0.979239,0.971174
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,5600,SVD,rbf,1,scale,3113,0,8,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,5600,SVD,rbf,1,scale,3107,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,5600,SVD,rbf,1,scale,3063,1,0,57,0.982759,1,0.991304,0.986159
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,5600,SVD,rbf,1,scale,3056,2,2,61,0.968254,0.968254,0.968254,0.968254
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,5600,SVD,rbf,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,5600,SVD,rbf,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,5600,SVD,rbf,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,5600,SVD,rbf,1,scale,3086,0,7,28,1,0.8,0.888889,0.952381
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,5600,SVD,rbf,1,scale,3119,0,2,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,5600,SVD,rbf,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,5600,SVD,rbf,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,5600,SVD,rbf,1,scale,3089,0,32,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,5600,SVD,rbf,1,scale,3109,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,5600,SVD,rbf,1,scale,3116,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,5600,SVD,rbf,1,scale,3115,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,5600,SVD,rbf,1,scale,3087,0,34,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,5600,SVD,rbf,1,scale,2931,16,5,169,0.913514,0.971264,0.941504,0.924508
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,5600,SVD,rbf,1,scale,3100,0,12,9,1,0.428571,0.6,0.789474
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,5600,SVD,rbf,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,5600,SVD,rbf,1,scale,3039,5,3,74,0.936709,0.961039,0.948718,0.941476
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,5600,SVD,rbf,1,scale,3057,1,1,62,0.984127,0.984127,0.984127,0.984127
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,5600,SVD,rbf,1,scale,3107,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,5600,SVD,rbf,1,scale,3060,5,4,52,0.912281,0.928571,0.920354,0.915493
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,5600,SVD,rbf,1,scale,3111,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,5600,SVD,rbf,1,scale,3109,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,5600,SVD,rbf,1,scale,3065,10,0,46,0.821429,1,0.901961,0.851852
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,5600,SVD,rbf,1,scale,3086,3,3,29,0.90625,0.90625,0.90625,0.90625
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,5600,SVD,rbf,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,5600,SVD,rbf,1,scale,3109,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,5600,SVD,rbf,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,5600,SVD,rbf,1,scale,3103,0,2,16,1,0.888889,0.941176,0.97561
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,5600,SVD,rbf,1,scale,3087,0,10,24,1,0.705882,0.827586,0.923077
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,5600,SVD,rbf,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,5600,SVD,rbf,1,scale,3064,1,12,44,0.977778,0.785714,0.871287,0.932203
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,5600,SVD,rbf,1,scale,3046,0,0,75,1,1,1,1
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,5600,SVD,rbf,1,scale,3108,0,0,13,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,5600,SVD,rbf,1,scale,3112,0,9,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,5600,SVD,rbf,1,scale,3100,0,19,2,1,0.095238,0.173913,0.344828
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,5600,SVD,rbf,1,scale,3105,0,16,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,5600,SVD,rbf,1,scale,3115,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,5600,SVD,rbf,1,scale,3105,0,16,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,5600,SVD,rbf,1,scale,2958,8,11,144,0.947368,0.929032,0.938111,0.943644
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,5600,SVD,rbf,1,scale,3111,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,5600,SVD,rbf,1,scale,3072,1,0,48,0.979592,1,0.989691,0.983607
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,5600,SVD,rbf,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,5600,SVD,rbf,1,scale,2805,8,8,300,0.974026,0.974026,0.974026,0.974026
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,0.52,5600,PCA,rbf,1,scale,3144,8,1,72,0.9,0.986301,0.941176,0.941176
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,0.52,5600,PCA,rbf,1,scale,2712,55,22,436,0.887984,0.951965,0.918862,0.918862
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,0.52,5600,PCA,rbf,1,scale,3029,32,10,154,0.827957,0.939024,0.88,0.88
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,0.52,5600,PCA,rbf,1,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,0.52,5600,PCA,rbf,1,scale,3211,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,0.52,5600,PCA,rbf,1,scale,3215,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,0.52,5600,PCA,rbf,1,scale,3205,0,20,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,0.52,5600,PCA,rbf,1,scale,3210,0,15,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,0.52,5600,PCA,rbf,1,scale,3219,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,0.52,5600,PCA,rbf,1,scale,3190,0,33,2,1,0.057143,0.108108,0.108108
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,0.52,5600,PCA,rbf,1,scale,3186,8,1,30,0.789474,0.967742,0.869565,0.869565
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,0.52,5600,PCA,rbf,1,scale,3154,1,0,70,0.985915,1,0.992908,0.992908
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,0.52,5600,PCA,rbf,1,scale,3217,0,7,1,1,0.125,0.222222,0.222222
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,0.52,5600,PCA,rbf,1,scale,3185,2,15,23,0.92,0.605263,0.730159,0.730159
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,0.52,5600,PCA,rbf,1,scale,3215,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,0.52,5600,PCA,rbf,1,scale,3217,0,8,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,0.52,5600,PCA,rbf,1,scale,3208,0,17,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,0.52,5600,PCA,rbf,1,scale,3218,0,7,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,0.52,5600,PCA,rbf,1,scale,3211,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,0.52,5600,PCA,rbf,1,scale,3172,0,1,52,1,0.981132,0.990476,0.990476
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,0.52,5600,PCA,rbf,1,scale,3189,0,9,27,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,0.52,5600,PCA,rbf,1,scale,3205,0,19,1,1,0.05,0.095238,0.095238
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,0.52,5600,PCA,rbf,1,scale,3216,0,9,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,0.52,5600,PCA,rbf,1,scale,3197,0,20,8,1,0.285714,0.444444,0.444444
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,0.52,5600,PCA,rbf,1,scale,3193,0,32,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,0.52,5600,PCA,rbf,1,scale,3208,0,16,1,1,0.058824,0.111111,0.111111
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,0.52,5600,PCA,rbf,1,scale,2926,12,2,285,0.959596,0.993031,0.976027,0.976027
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,5600,PCA,rbf,1,scale,3215,0,10,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,5600,PCA,rbf,1,scale,3210,0,15,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,5600,PCA,rbf,1,scale,3162,5,0,58,0.920635,1,0.958678,0.958678
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,5600,PCA,rbf,1,scale,3159,2,1,63,0.969231,0.984375,0.976744,0.976744
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,5600,PCA,rbf,1,scale,3219,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,5600,PCA,rbf,1,scale,3213,0,7,5,1,0.416667,0.588235,0.588235
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,5600,PCA,rbf,1,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,5600,PCA,rbf,1,scale,3181,8,3,33,0.804878,0.916667,0.857143,0.857143
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,5600,PCA,rbf,1,scale,3222,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,5600,PCA,rbf,1,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,5600,PCA,rbf,1,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,5600,PCA,rbf,1,scale,3192,0,31,2,1,0.060606,0.114286,0.114286
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,5600,PCA,rbf,1,scale,3211,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,5600,PCA,rbf,1,scale,3211,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,5600,PCA,rbf,1,scale,3219,0,5,1,1,0.166667,0.285714,0.285714
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,5600,PCA,rbf,1,scale,3218,0,7,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,5600,PCA,rbf,1,scale,3190,0,34,1,1,0.028571,0.055556,0.055556
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,5600,PCA,rbf,1,scale,3027,23,3,172,0.882051,0.982857,0.92973,0.92973
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,5600,PCA,rbf,1,scale,3201,1,6,17,0.944444,0.73913,0.829268,0.829268
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,5600,PCA,rbf,1,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,5600,PCA,rbf,1,scale,3133,13,6,73,0.848837,0.924051,0.884848,0.884848
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,5600,PCA,rbf,1,scale,3160,1,1,63,0.984375,0.984375,0.984375,0.984375
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,5600,PCA,rbf,1,scale,3209,0,12,4,1,0.25,0.4,0.4
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,5600,PCA,rbf,1,scale,3165,3,1,56,0.949153,0.982456,0.965517,0.965517
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,5600,PCA,rbf,1,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,5600,PCA,rbf,1,scale,3211,0,13,1,1,0.071429,0.133333,0.133333
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,5600,PCA,rbf,1,scale,3164,14,0,47,0.770492,1,0.87037,0.87037
