Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.588235,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.5,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.16129,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.813953,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.9,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.135135,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.826772,500
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.976696,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.416667,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.833333,500
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.763889,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,0.987654,500
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.971787,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.128205,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.935065,500
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.94344,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.928058,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.77381,500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.958333,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.8125,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.969697,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.99096,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.3125,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.526316,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.983051,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.896226,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.823171,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,1000
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.982517,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.968254,1000
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.3125,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.807087,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.446429,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.935484,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.652174,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.982659,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.983051,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.319149,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.890125,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.128205,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.952381,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.872093,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.75,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.946321,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,0.454545,1000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.357143,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.983264,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.983871,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.652174,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.977131,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,0.994065,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.85,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.416667,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.912807,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.135135,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.896226,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.823171,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,1500
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.985273,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.968254,1500
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.3125,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.833333,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.833333,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.807087,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.446429,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.9375,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.652174,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.982659,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.983051,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.319149,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.894085,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.128205,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.961538,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.872093,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.75,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.948076,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,0.454545,1500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.357143,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.983264,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.983871,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.615385,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.976372,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,0.994065,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.85,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.416667,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.919619,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.135135,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.446429,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.935484,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.652174,2000
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.983871,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,0.994065,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.232558,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,0.454545,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.833333,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.3125,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.896226,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.885827,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.135135,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.357143,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.807087,2000
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.97443,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.416667,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.833333,2000
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.75,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.983264,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.968254,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.128205,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.919619,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.948635,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.889047,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.865385,2000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.965909,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.823171,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.979532,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.984529,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.615385,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,0,2000
