Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,num_leaves,max_bin,min_data_in_leaf,lambda_l2,extra_trees,path_smooth
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,0.05,10029,3076,11,17,17,0.582192,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,0.05,10029,2937,10,27,147,0.916459,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,0.05,10029,3091,9,14,7,0.411765,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,0.05,10029,3106,4,8,3,0.384615,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,0.05,10029,3039,5,23,54,0.86262,31,255,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,0.05,10029,3058,0,12,51,0.955056,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,0.05,10029,3089,18,4,10,0.396825,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,0.05,10029,3062,3,27,29,0.788043,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,0.05,10029,3105,6,5,5,0.462963,31,255,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,0.05,10029,3099,10,2,10,0.543478,31,255,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,0.05,10029,3072,3,13,33,0.868421,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,0.05,10029,3077,12,5,27,0.718085,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,0.05,10029,3118,0,3,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,0.05,10029,3102,7,6,6,0.46875,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,0.05,10029,3106,11,3,1,0.096154,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,0.05,10029,3094,9,7,11,0.561224,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,0.05,10029,3071,16,15,19,0.545977,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,0.05,10029,3100,10,6,5,0.352113,31,255,20,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,0.05,10029,3058,7,14,42,0.833333,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,0.05,10029,3040,6,11,64,0.901408,31,255,20,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,0.05,10029,3105,3,0,13,0.844156,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,0.05,10029,3103,9,9,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,0.05,10029,3094,6,13,8,0.519481,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,0.05,10029,3096,12,6,7,0.393258,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,0.05,10029,3102,3,8,8,0.666667,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,0.05,10029,3104,11,4,2,0.172414,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,0.05,10029,3098,7,5,11,0.625,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,0.05,10029,2958,8,40,115,0.888717,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,0.05,10029,3102,9,9,1,0.1,31,255,20,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,0.05,10029,3071,2,11,37,0.906863,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,0.05,10029,3093,15,9,4,0.224719,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,0.05,10029,2798,15,34,274,0.935792,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,0.05,10029,3047,3,1,70,0.964187,50,50,1250,1,TRUE,1
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,0.05,10029,2638,26,21,436,0.94577,50,50,1250,1,TRUE,1
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,0.05,10029,2941,18,13,149,0.89759,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,0.05,10029,3110,0,0,11,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,0.05,10029,3107,1,3,10,0.877193,50,50,1250,1,TRUE,1
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,0.05,10029,3111,1,2,7,0.853659,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,0.05,10029,3101,1,10,9,0.762712,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,0.05,10029,3108,0,1,12,0.983607,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,0.05,10029,3116,0,1,4,0.952381,50,50,1250,1,TRUE,1
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,0.05,10029,3083,4,6,28,0.864198,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,0.05,10029,3091,1,3,26,0.948905,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,0.05,10029,3052,0,0,69,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,0.05,10029,3115,0,1,5,0.961538,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,0.05,10029,3081,3,2,35,0.925926,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,0.05,10029,3113,0,1,7,0.972222,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,0.05,10029,3112,2,2,5,0.714286,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,0.05,10029,3104,2,4,11,0.820896,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,0.05,10029,3116,0,0,5,1,50,50,1250,1,TRUE,1
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,0.05,10029,3108,0,0,13,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,0.05,10029,3070,0,0,51,1,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,0.05,10029,3084,3,4,30,0.903614,50,50,1250,1,TRUE,1
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,0.05,10029,3103,0,2,16,0.97561,50,50,1250,1,TRUE,1
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,0.05,10029,3114,0,1,6,0.967742,50,50,1250,1,TRUE,1
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,0.05,10029,3094,1,1,25,0.961538,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,0.05,10029,3086,5,8,22,0.797101,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,0.05,10029,3102,3,0,16,0.869565,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,0.05,10029,2829,7,2,283,0.979239,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,0.05,10029,3113,0,2,6,0.9375,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,0.05,10029,3105,2,3,11,0.833333,50,50,1250,1,TRUE,1
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,0.05,10029,3062,2,0,57,0.972696,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,0.05,10029,3057,1,0,63,0.987461,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,0.05,10029,3117,0,4,0,0,50,50,1250,1,TRUE,1
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,0.05,10029,3109,1,2,9,0.882353,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,0.05,10029,3117,0,3,1,0.625,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,0.05,10029,3081,5,4,31,0.865922,50,50,1250,1,TRUE,1
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,0.05,10029,3119,0,0,2,1,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,0.05,10029,3118,0,0,3,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,0.05,10029,3110,0,0,11,1,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,0.05,10029,3084,5,3,29,0.863095,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,0.05,10029,3107,1,2,11,0.901639,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,0.05,10029,3106,3,0,12,0.833333,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,0.05,10029,3116,0,1,4,0.952381,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,0.05,10029,3115,0,0,6,1,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,0.05,10029,3085,2,5,29,0.917722,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,0.05,10029,2936,11,5,169,0.94519,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,0.05,10029,3099,1,0,21,0.963303,50,50,1250,1,TRUE,1
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,0.05,10029,3110,0,1,10,0.980392,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,0.05,10029,3036,8,3,74,0.91358,50,50,1250,1,TRUE,1
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,0.05,10029,3057,1,1,62,0.984127,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,0.05,10029,3105,2,1,13,0.878378,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,0.05,10029,3063,2,2,54,0.964286,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,0.05,10029,3110,1,0,10,0.925926,50,50,1250,1,TRUE,1
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,0.05,10029,3109,0,3,9,0.9375,50,50,1250,1,TRUE,1
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,0.05,10029,3071,4,0,46,0.934959,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,0.05,10029,3086,3,0,32,0.930233,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,0.05,10029,3118,0,0,3,1,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,0.05,10029,3108,1,1,11,0.916667,50,50,1250,1,TRUE,1
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,0.05,10029,3117,0,0,4,1,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,0.05,10029,3102,1,0,18,0.957447,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,0.05,10029,3084,3,5,29,0.895062,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,0.05,10029,3108,2,2,9,0.818182,50,50,1250,1,TRUE,1
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,0.05,10029,3061,4,9,47,0.903846,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,0.05,10029,3046,0,0,75,1,50,50,1250,1,TRUE,1
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,0.05,10029,3107,1,1,12,0.923077,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,0.05,10029,3111,1,1,8,0.888889,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,0.05,10029,3098,2,0,21,0.929204,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,0.05,10029,3107,1,0,13,0.942029,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,0.05,10029,3103,2,2,14,0.875,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,0.05,10029,3115,0,1,5,0.961538,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,0.05,10029,3103,2,2,14,0.875,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,0.05,10029,2961,5,10,145,0.960265,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,0.05,10029,3108,3,2,8,0.740741,50,50,1250,1,TRUE,1
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,0.05,10029,3072,1,0,48,0.983607,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,0.05,10029,3108,0,1,12,0.983607,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,0.05,10029,2806,7,1,307,0.981458,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,0.1,12604,3047,3,23,48,0.872727,31,255,20,0,FALSE,0
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,0.1,12604,2445,219,35,422,0.698444,31,255,20,0,FALSE,0
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,0.1,12604,2946,13,46,116,0.855457,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,0.1,12604,3105,5,2,9,0.671642,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,0.1,12604,3104,4,7,6,0.566038,31,255,20,0,FALSE,0
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,0.1,12604,3104,8,7,2,0.204082,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,0.1,12604,3098,4,14,5,0.454545,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,0.1,12604,3085,23,6,7,0.263158,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,0.1,12604,3105,11,4,1,0.09434,31,255,20,0,FALSE,0
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,0.1,12604,3078,9,14,20,0.666667,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,0.1,12604,3085,7,10,19,0.714286,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,0.1,12604,3046,6,4,65,0.92068,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,0.1,12604,3113,2,2,4,0.666667,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,0.1,12604,3078,6,20,17,0.658915,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,0.1,12604,3109,4,8,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,0.1,12604,3094,20,6,1,0.054945,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,0.1,12604,3093,13,10,5,0.287356,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,0.1,12604,3111,5,3,2,0.30303,31,255,20,0,FALSE,0
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,0.1,12604,3104,4,4,9,0.692308,31,255,20,0,FALSE,0
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,0.1,12604,3065,5,13,38,0.852018,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,0.1,12604,3081,6,13,21,0.739437,31,255,20,0,FALSE,0
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,0.1,12604,3096,7,7,11,0.611111,31,255,20,0,FALSE,0
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,0.1,12604,3097,17,2,5,0.263158,31,255,20,0,FALSE,0
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,0.1,12604,3081,14,13,13,0.485075,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,0.1,12604,3083,8,16,14,0.59322,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,0.1,12604,3097,8,8,8,0.5,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,0.1,12604,2828,8,24,261,0.958854,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,0.1,12604,3096,17,5,3,0.170455,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,0.1,12604,3100,7,8,6,0.454545,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,0.1,12604,3060,4,14,43,0.877551,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,0.1,12604,3053,5,21,42,0.836653,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,0.1,12604,3114,3,4,0,0,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,0.1,12604,3105,5,6,5,0.490196,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,0.1,12604,3117,0,4,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,0.1,12604,3083,3,18,17,0.73913,31,255,20,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,0.1,12604,3117,2,1,1,0.357143,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,0.1,12604,3113,5,1,2,0.322581,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,0.1,12604,3106,4,10,1,0.16129,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,0.1,12604,3075,14,14,18,0.5625,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,0.1,12604,3090,18,9,4,0.19802,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,0.1,12604,3087,22,10,2,0.092593,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,0.1,12604,3102,14,2,3,0.205479,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,0.1,12604,3106,9,3,3,0.277778,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,0.1,12604,3080,7,12,22,0.733333,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,0.1,12604,2933,14,29,145,0.895062,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,0.1,12604,3087,13,10,11,0.470085,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,0.1,12604,3100,10,7,4,0.298507,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,0.1,12604,3039,5,18,59,0.885886,31,255,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,0.1,12604,3058,0,13,50,0.95057,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,0.1,12604,3095,12,4,10,0.490196,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,0.1,12604,3059,6,28,28,0.729167,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,0.1,12604,3105,6,4,6,0.517241,31,255,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,0.1,12604,3097,12,3,9,0.46875,31,255,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,0.1,12604,3072,3,12,34,0.876289,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,0.1,12604,3080,9,4,28,0.777778,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,0.1,12604,3118,0,3,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,0.1,12604,3105,4,9,3,0.375,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,0.1,12604,3106,11,4,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,0.1,12604,3097,6,5,13,0.691489,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,0.1,12604,3075,12,13,21,0.63253,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,0.1,12604,3102,8,10,1,0.106383,31,255,20,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,0.1,12604,3059,6,25,31,0.759804,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,0.1,12604,3042,4,11,64,0.92219,31,255,20,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,0.1,12604,3104,4,2,11,0.753425,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,0.1,12604,3093,19,7,2,0.107527,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,0.1,12604,3099,1,12,9,0.737705,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,0.1,12604,3099,9,8,5,0.362319,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,0.1,12604,3095,10,4,12,0.576923,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,0.1,12604,3114,1,5,1,0.357143,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,0.1,12604,3097,8,6,10,0.568182,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,0.1,12604,2957,9,37,118,0.889894,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,0.1,12604,3104,7,8,2,0.217391,31,255,20,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,0.1,12604,3071,2,18,30,0.852273,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,0.1,12604,3099,9,10,3,0.245902,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,0.1,12604,2797,16,22,286,0.943272,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,0.15,13445,3049,1,24,47,0.893536,31,255,20,0,FALSE,0
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,0.15,13445,2445,219,35,422,0.698444,31,255,20,0,FALSE,0
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,0.15,13445,2946,13,51,111,0.843465,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,0.15,13445,3097,13,5,6,0.344828,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,0.15,13445,3103,5,7,6,0.526316,31,255,20,0,FALSE,0
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,0.15,13445,3105,7,7,2,0.222222,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,0.15,13445,3098,4,14,5,0.454545,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,0.15,13445,3086,22,6,7,0.271318,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,0.15,13445,3105,11,4,1,0.09434,31,255,20,0,FALSE,0
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,0.15,13445,3078,9,15,19,0.650685,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,0.15,13445,3090,2,11,18,0.825688,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,0.15,13445,3047,5,4,65,0.931232,31,255,20,0,FALSE,0
