Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.897436,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.848765,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.921053,2000
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.5,2000
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.839416,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.909091,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0.714286,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.909091,2000
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.625,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.918367,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.890805,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.818182,2000
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.895833,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,0.989446,2000
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.983607,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.97561,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.952381,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.983607,2000
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.869565,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.961538,2000
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.769231,2000
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.884477,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.775862,2000
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,0.983607,2000
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,1,2000
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.966921,2000
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 LAMP5 LCP2,356,1427,0.953678,500
scikit-learn,Coefficient of Variation,3.5,Exc L2-3 LINC00507 FREM3,2284,1427,0.907804,500
scikit-learn,Coefficient of Variation,3.5,Exc L2 LAMP5 LTK,812,1427,0.894161,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 PVALB LGR5,52,1427,0.980392,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 SST FRZB,64,1427,0.47619,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-3 VIP CASC6,45,1427,0.918367,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB TWIST2,93,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP CBLN1,67,1427,0.877193,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP CHRNA6,25,1427,0.952381,500
scikit-learn,Coefficient of Variation,3.5,Exc L2-4 LINC00507 GLP2R,170,1427,0.517241,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS CRABP1,147,1427,0.882353,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 FEZF2 IL26,344,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 PVALB SCUBE3,32,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST B3GAT2,182,1427,0.861244,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP TSPAN12,42,1427,0.972222,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 VIP SPAG17,33,1427,0.666667,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS FGF10,78,1427,0.818182,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST TH,27,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 PVALB MEPE,64,1427,0.810811,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 LAMP5 CA1,256,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB DAPK2,173,1427,0.863636,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-5 SST STK32A,93,1427,0.930233,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-6 VIP QPCT,37,1427,0.967742,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-5 SST ADGRG6,132,1427,0.909091,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB FILIP1L,153,1427,0.735294,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST NPM1P10,79,1427,0.892857,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB ESR1,1428,1427,0.946036,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 SST GXYLT2,41,1427,0.972222,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP GGH,68,1427,0.833333,500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST NMBR,283,1427,0.942761,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 EFTUD1P1,314,1427,0.959752,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 LAMP5 DBP,21,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 SCUBE1,52,1427,0.932203,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP PENK,17,1427,0,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CHRM2,175,1427,0.680851,500
scikit-learn,Coefficient of Variation,3.5,Endo L2-6 NOSTRIN,9,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 TNFAIP8L3,16,1427,0.909091,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP SERPINF1,55,1427,0.980392,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB C1R,160,1427,0.859375,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP CCDC184,64,1427,0.675676,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP PCDH20,61,1427,0.916667,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 FEZF2 SCN4B,25,1427,0.952381,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 GAD1 GLP1R,27,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Inh L4-6 PVALB SULF1,167,1427,0.759494,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-5 RORB FOLH1B,870,1427,0.936795,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 GAD1 MC4R,107,1427,0.84,500
scikit-learn,Coefficient of Variation,3.5,Inh L1 SST CHRNA4,52,1427,0.806452,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-4 PVALB WFDC2,387,1427,0.764588,500
scikit-learn,Coefficient of Variation,3.5,Oligo L1-6 OPALIN,313,1427,0.984127,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 VIP ADAMTSL1,72,1427,0.897436,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 SST CALB1,279,1427,0.870253,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS DCSTAMP,53,1427,0.952381,500
scikit-learn,Coefficient of Variation,3.5,Astro L1-2 FGFR3 GFAP,61,1427,0.625,500
scikit-learn,Coefficient of Variation,3.5,Astro L1-6 FGFR3 SLC14A1,230,1427,0.851852,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-5 RORB COL22A1,160,1427,0.880682,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST NPY,15,1427,0.714286,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 SST HPGD,60,1427,0.909091,500
scikit-learn,Coefficient of Variation,3.5,Exc L6 FEZF2 OR2T8,19,1427,0.833333,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 PAX6 CDH12,90,1427,0.882353,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 RORB TTC12,167,1427,0.890805,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 SLC17A7 IL15,56,1427,0.882353,500
scikit-learn,Coefficient of Variation,3.5,Exc L3-4 RORB CARM1P1,280,1427,0.916667,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 FEZF2 ABO,373,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Micro L1-3 TYROBP,63,1427,0.923077,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 VIP LBH,47,1427,0.97561,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-2 SST BAGE2,108,1427,0.952381,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST KLHDC8A,63,1427,0.983607,500
scikit-learn,Coefficient of Variation,3.5,Inh L3-6 VIP HS3ST3A1,80,1427,0.909091,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-3 PAX6 SYT6,29,1427,0.961538,500
scikit-learn,Coefficient of Variation,3.5,Inh L5-6 SST MIR548F2,80,1427,0.865385,500
scikit-learn,Coefficient of Variation,3.5,Exc L4-6 RORB SEMA3E,777,1427,0.888755,500
scikit-learn,Coefficient of Variation,3.5,Inh L1-4 VIP OPRM1,52,1427,0.725806,500
scikit-learn,Coefficient of Variation,3.5,OPC L1-6 PDGFRA,238,1427,0.983607,500
scikit-learn,Coefficient of Variation,3.5,Inh L2-5 VIP TYR,62,1427,1,500
scikit-learn,Coefficient of Variation,3.5,Exc L5-6 THEMIS C1QL3,1537,1427,0.961294,500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.97493,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.907611,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.869305,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0.888889,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0.816327,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0.952381,1000
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0.606061,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.848485,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.837321,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0.666667,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0.581395,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0.888889,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.996016,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.847458,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0.930233,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0.967742,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.873016,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0.714286,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0.869565,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.955436,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0.869565,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.942761,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.956113,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,1000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.932203,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0.625,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.704846,1000
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0.909091,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0.980392,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0.714286,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0.9375,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0.882353,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.724638,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.918708,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.897436,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0.897436,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.746562,1000
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.971787,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0.897436,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.904605,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0.921053,1000
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.625,1000
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.851852,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.930233,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,0.909091,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0.9375,1000
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0.625,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.882353,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.895062,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0.818182,1000
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.922131,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.989446,1000
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.923077,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0.945946,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0.917431,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0.983607,1000
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.869565,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0.909091,1000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0.833333,1000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.893958,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0.681818,1000
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,0.983607,1000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,1,1000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.956439,1000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.97493,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.909646,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.877724,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0.888889,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0.849057,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0.952381,1500
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0.642857,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.848485,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.853659,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0.9375,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0.869565,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0.581395,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0.853659,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.996016,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.847458,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0.930233,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0.967742,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.912698,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0.714286,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0.833333,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.955436,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0.892857,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP GGH,68,710,0.869565,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST NMBR,283,710,0.942761,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 EFTUD1P1,314,710,0.956113,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 LAMP5 DBP,21,710,0,1500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 SCUBE1,52,710,0.932203,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP PENK,17,710,0.625,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CHRM2,175,710,0.717489,1500
scikit-learn,Coefficient of Variation,4.5,Endo L2-6 NOSTRIN,9,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 TNFAIP8L3,16,710,0.909091,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP SERPINF1,55,710,0.980392,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB C1R,160,710,0.84375,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP CCDC184,64,710,0.714286,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP PCDH20,61,710,0.9375,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 FEZF2 SCN4B,25,710,0.952381,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 GAD1 GLP1R,27,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 PVALB SULF1,167,710,0.692308,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB FOLH1B,870,710,0.914634,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 GAD1 MC4R,107,710,0.897436,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1 SST CHRNA4,52,710,0.930233,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 PVALB WFDC2,387,710,0.72381,1500
scikit-learn,Coefficient of Variation,4.5,Oligo L1-6 OPALIN,313,710,0.971787,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 VIP ADAMTSL1,72,710,0.897436,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 SST CALB1,279,710,0.929054,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS DCSTAMP,53,710,0.921053,1500
scikit-learn,Coefficient of Variation,4.5,Astro L1-2 FGFR3 GFAP,61,710,0.625,1500
scikit-learn,Coefficient of Variation,4.5,Astro L1-6 FGFR3 SLC14A1,230,710,0.851852,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB COL22A1,160,710,0.952381,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST NPY,15,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 SST HPGD,60,710,0.9375,1500
scikit-learn,Coefficient of Variation,4.5,Exc L6 FEZF2 OR2T8,19,710,0.625,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 PAX6 CDH12,90,710,0.882353,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 RORB TTC12,167,710,0.917722,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 SLC17A7 IL15,56,710,0.818182,1500
scikit-learn,Coefficient of Variation,4.5,Exc L3-4 RORB CARM1P1,280,710,0.907258,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 FEZF2 ABO,373,710,0.989446,1500
scikit-learn,Coefficient of Variation,4.5,Micro L1-3 TYROBP,63,710,0.923077,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP LBH,47,710,0.945946,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 SST BAGE2,108,710,0.952381,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST KLHDC8A,63,710,0.983607,1500
scikit-learn,Coefficient of Variation,4.5,Inh L3-6 VIP HS3ST3A1,80,710,0.869565,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-3 PAX6 SYT6,29,710,0.961538,1500
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST MIR548F2,80,710,0.795455,1500
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 RORB SEMA3E,777,710,0.893958,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP OPRM1,52,710,0.775862,1500
scikit-learn,Coefficient of Variation,4.5,OPC L1-6 PDGFRA,238,710,0.983607,1500
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 VIP TYR,62,710,1,1500
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS C1QL3,1537,710,0.958861,1500
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 LAMP5 LCP2,356,710,0.97493,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2-3 LINC00507 FREM3,2284,710,0.908167,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2 LAMP5 LTK,812,710,0.883777,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 PVALB LGR5,52,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 SST FRZB,64,710,0.294118,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-3 VIP CASC6,45,710,0.888889,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB TWIST2,93,710,0,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP CBLN1,67,710,0.849057,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-4 VIP CHRNA6,25,710,0.952381,2000
scikit-learn,Coefficient of Variation,4.5,Exc L2-4 LINC00507 GLP2R,170,710,0.642857,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS CRABP1,147,710,0.848485,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-6 FEZF2 IL26,344,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-5 PVALB SCUBE3,32,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST B3GAT2,182,710,0.837321,2000
scikit-learn,Coefficient of Variation,4.5,Inh L1-2 VIP TSPAN12,42,710,0.9375,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-4 VIP SPAG17,33,710,0.869565,2000
scikit-learn,Coefficient of Variation,4.5,Exc L5-6 THEMIS FGF10,78,710,0.581395,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST TH,27,710,1,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 PVALB MEPE,64,710,0.810811,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 LAMP5 CA1,256,710,0.996016,2000
scikit-learn,Coefficient of Variation,4.5,Exc L4-5 RORB DAPK2,173,710,0.833333,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-5 SST STK32A,93,710,0.930233,2000
scikit-learn,Coefficient of Variation,4.5,Inh L2-6 VIP QPCT,37,710,0.967742,2000
scikit-learn,Coefficient of Variation,4.5,Inh L3-5 SST ADGRG6,132,710,0.912698,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB FILIP1L,153,710,0.714286,2000
scikit-learn,Coefficient of Variation,4.5,Inh L5-6 SST NPM1P10,79,710,0.892857,2000
scikit-learn,Coefficient of Variation,4.5,Exc L3-5 RORB ESR1,1428,710,0.955436,2000
scikit-learn,Coefficient of Variation,4.5,Inh L4-6 SST GXYLT2,41,710,0.9375,2000
