Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,Penalty,Solver,C
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Binary Score,0.1,12604,3105,0,6,10,0.882353,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Binary Score,0.1,12604,3115,0,5,1,0.714286,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Binary Score,0.1,12604,3105,0,7,9,0.892857,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Binary Score,0.1,12604,2960,6,12,143,0.938722,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Binary Score,0.1,12604,3111,0,10,0,0.357143,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Binary Score,0.1,12604,3073,0,0,48,0.983607,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Binary Score,0.1,12604,3108,0,6,7,0.888889,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Binary Score,0.1,12604,2808,5,11,297,0.975849,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Binary Score,0.15,13445,3049,1,1,70,0.985915,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Binary Score,0.15,13445,2641,23,30,427,0.945946,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Binary Score,0.15,13445,2942,17,7,155,0.911765,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Binary Score,0.15,13445,3110,0,6,5,0.806452,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Binary Score,0.15,13445,3108,0,13,0,0,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Binary Score,0.15,13445,3112,0,9,0,0,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Binary Score,0.15,13445,3102,0,19,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Binary Score,0.15,13445,3108,0,9,4,0.689655,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Binary Score,0.15,13445,3116,0,5,0,0,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Binary Score,0.15,13445,3086,1,22,12,0.697674,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Binary Score,0.15,13445,3092,0,4,25,0.968992,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Binary Score,0.15,13445,3052,0,0,69,1,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Binary Score,0.15,13445,3115,0,2,4,0.909091,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Binary Score,0.15,13445,3084,0,7,30,0.955414,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Binary Score,0.15,13445,3113,0,8,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Binary Score,0.15,13445,3114,0,7,0,0,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Binary Score,0.15,13445,3106,0,12,3,0.555556,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Binary Score,0.15,13445,3116,0,2,3,0.882353,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Binary Score,0.15,13445,3108,0,10,3,0.6,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Binary Score,0.15,13445,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Binary Score,0.15,13445,3086,1,10,24,0.895522,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Binary Score,0.15,13445,3103,0,5,13,0.928571,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Binary Score,0.15,13445,3114,0,6,1,0.454545,l2,lbfgs,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Binary Score,0.15,13445,3095,0,10,16,0.888889,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Binary Score,0.15,13445,3091,0,23,7,0.603448,l2,lbfgs,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Binary Score,0.15,13445,3105,0,5,11,0.916667,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Binary Score,0.15,13445,2833,3,2,283,0.990203,l2,lbfgs,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Binary Score,0.15,13445,3113,0,7,1,0.416667,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP GGH,68,Binary Score,0.15,13445,3107,0,11,3,0.576923,l2,lbfgs,1
scikit-learn,Inh L1 SST NMBR,283,Binary Score,0.15,13445,3064,0,1,56,0.996441,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Binary Score,0.15,13445,3058,0,3,60,0.990099,l2,lbfgs,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Binary Score,0.15,13445,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Binary Score,0.15,13445,3110,0,1,10,0.980392,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP PENK,17,Binary Score,0.15,13445,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Binary Score,0.15,13445,3085,1,6,29,0.935484,l2,lbfgs,1
scikit-learn,Endo L2-6 NOSTRIN,9,Binary Score,0.15,13445,3119,0,2,0,0,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Binary Score,0.15,13445,3118,0,3,0,0,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Binary Score,0.15,13445,3110,0,9,2,0.526316,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Binary Score,0.15,13445,3089,0,13,19,0.87963,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Binary Score,0.15,13445,3108,0,12,1,0.294118,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Binary Score,0.15,13445,3109,0,8,4,0.714286,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Binary Score,0.15,13445,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Binary Score,0.15,13445,3115,0,6,0,0,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Binary Score,0.15,13445,3087,0,17,17,0.833333,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Binary Score,0.15,13445,2939,8,7,167,0.955378,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Binary Score,0.15,13445,3100,0,3,18,0.967742,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Binary Score,0.15,13445,3110,0,11,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Binary Score,0.15,13445,3042,2,6,71,0.96206,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Binary Score,0.15,13445,3057,1,1,62,0.984127,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Binary Score,0.15,13445,3107,0,4,10,0.925926,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Binary Score,0.15,13445,3065,0,6,50,0.976563,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Binary Score,0.15,13445,3111,0,5,5,0.833333,l2,lbfgs,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Binary Score,0.15,13445,3109,0,4,8,0.909091,l2,lbfgs,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Binary Score,0.15,13445,3073,2,0,46,0.966387,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Binary Score,0.15,13445,3086,3,2,30,0.914634,l2,lbfgs,1
scikit-learn,Inh L3-6 SST NPY,15,Binary Score,0.15,13445,3118,0,3,0,0,l2,lbfgs,1
scikit-learn,Inh L3-6 SST HPGD,60,Binary Score,0.15,13445,3109,0,6,6,0.833333,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Binary Score,0.15,13445,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Binary Score,0.15,13445,3103,0,2,16,0.97561,l2,lbfgs,1
scikit-learn,Exc L5-6 RORB TTC12,167,Binary Score,0.15,13445,3085,2,8,26,0.890411,l2,lbfgs,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Binary Score,0.15,13445,3110,0,6,5,0.806452,l2,lbfgs,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Binary Score,0.15,13445,3064,1,14,42,0.921053,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Binary Score,0.15,13445,3046,0,0,75,1,l2,lbfgs,1
scikit-learn,Micro L1-3 TYROBP,63,Binary Score,0.15,13445,3108,0,1,12,0.983607,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP LBH,47,Binary Score,0.15,13445,3112,0,8,1,0.384615,l2,lbfgs,1
scikit-learn,Inh L1-2 SST BAGE2,108,Binary Score,0.15,13445,3100,0,5,16,0.941176,l2,lbfgs,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Binary Score,0.15,13445,3108,0,9,4,0.689655,l2,lbfgs,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Binary Score,0.15,13445,3105,0,6,10,0.892857,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Binary Score,0.15,13445,3115,0,5,1,0.5,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Binary Score,0.15,13445,3105,0,6,10,0.892857,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Binary Score,0.15,13445,2961,5,11,144,0.958722,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Binary Score,0.15,13445,3111,0,10,0,0,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Binary Score,0.15,13445,3073,0,0,48,1,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Binary Score,0.15,13445,3108,0,6,7,0.853659,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Binary Score,0.15,13445,2806,7,11,297,0.974409,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,0.52,11190,3049,1,1,70,0.985915,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,0.52,11190,2641,23,28,429,0.94702,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,0.52,11190,2941,18,11,151,0.900955,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,0.52,11190,3110,0,6,5,0.806452,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,0.52,11190,3108,0,13,0,0,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,0.52,11190,3112,0,9,0,0,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,0.52,11190,3102,0,19,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,0.52,11190,3108,0,8,5,0.757576,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,0.52,11190,3116,0,5,0,0,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,0.52,11190,3086,1,21,13,0.722222,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,0.52,11190,3092,0,5,24,0.96,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,0.52,11190,3052,0,0,69,1,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,0.52,11190,3115,0,1,5,0.961538,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,0.52,11190,3084,0,9,28,0.939597,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,0.52,11190,3113,0,8,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,0.52,11190,3114,0,7,0,0,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,0.52,11190,3106,0,12,3,0.555556,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,0.52,11190,3116,0,2,3,0.882353,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,0.52,11190,3108,0,8,5,0.757576,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,0.52,11190,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,0.52,11190,3086,1,9,25,0.905797,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,0.52,11190,3103,0,4,14,0.945946,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,0.52,11190,3114,0,6,1,0.454545,l2,lbfgs,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,0.52,11190,3095,0,5,21,0.954545,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,0.52,11190,3091,0,22,8,0.645161,l2,lbfgs,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,0.52,11190,3105,0,6,10,0.892857,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,0.52,11190,2833,3,2,283,0.990203,l2,lbfgs,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,0.52,11190,3113,0,6,2,0.625,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,0.52,11190,3107,0,10,4,0.666667,l2,lbfgs,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,0.52,11190,3064,0,1,56,0.996441,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,0.52,11190,3058,0,3,60,0.990099,l2,lbfgs,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,0.52,11190,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,0.52,11190,3109,1,2,9,0.882353,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,0.52,11190,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,0.52,11190,3084,2,7,28,0.903226,l2,lbfgs,1
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,0.52,11190,3119,0,2,0,0,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,0.52,11190,3118,0,3,0,0,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,0.52,11190,3110,0,7,4,0.740741,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,0.52,11190,3089,0,12,20,0.892857,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,0.52,11190,3108,0,12,1,0.294118,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,0.52,11190,3109,0,7,5,0.78125,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,0.52,11190,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,0.52,11190,3115,0,6,0,0,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,0.52,11190,3087,0,17,17,0.833333,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,0.52,11190,2941,6,5,169,0.966819,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,0.52,11190,3100,0,3,18,0.967742,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,0.52,11190,3110,0,11,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,0.52,11190,3042,2,7,70,0.958904,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,0.52,11190,3057,1,1,62,0.984127,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,0.52,11190,3107,0,4,10,0.925926,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,0.52,11190,3065,0,6,50,0.976563,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,0.52,11190,3111,0,5,5,0.833333,l2,lbfgs,1
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,0.52,11190,3109,0,4,8,0.909091,l2,lbfgs,1
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,0.52,11190,3072,3,0,46,0.950413,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,0.52,11190,3086,3,3,29,0.90625,l2,lbfgs,1
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,0.52,11190,3118,0,3,0,0,l2,lbfgs,1
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,0.52,11190,3109,0,5,7,0.875,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,0.52,11190,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,0.52,11190,3103,0,2,16,0.97561,l2,lbfgs,1
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,0.52,11190,3085,2,8,26,0.890411,l2,lbfgs,1
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,0.52,11190,3110,0,6,5,0.806452,l2,lbfgs,1
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,0.52,11190,3064,1,14,42,0.921053,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,0.52,11190,3046,0,0,75,1,l2,lbfgs,1
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,0.52,11190,3108,0,1,12,0.983607,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,0.52,11190,3112,0,8,1,0.384615,l2,lbfgs,1
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,0.52,11190,3100,0,5,16,0.941176,l2,lbfgs,1
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,0.52,11190,3108,0,8,5,0.757576,l2,lbfgs,1
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,0.52,11190,3105,0,6,10,0.892857,l2,lbfgs,1
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,0.52,11190,3115,0,5,1,0.5,l2,lbfgs,1
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,0.52,11190,3105,0,6,10,0.892857,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,0.52,11190,2959,7,11,144,0.948617,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,0.52,11190,3111,0,10,0,0,l2,lbfgs,1
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,0.52,11190,3073,0,0,48,1,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,0.52,11190,3108,0,5,8,0.888889,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,0.52,11190,2807,6,11,297,0.976974,l2,lbfgs,1
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,1.5,6063,3049,1,1,70,0.985915,l2,lbfgs,1
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,1.5,6063,2640,24,24,433,0.947484,l2,lbfgs,1
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,1.5,6063,2943,16,11,151,0.909639,l2,lbfgs,1
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,1.5,6063,3110,0,2,9,0.957447,l2,lbfgs,1
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,1.5,6063,3108,0,11,2,0.47619,l2,lbfgs,1
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,1.5,6063,3112,0,6,3,0.714286,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,1.5,6063,3102,0,19,0,0,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,1.5,6063,3108,0,4,9,0.918367,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,1.5,6063,3116,0,5,0,0,l2,lbfgs,1
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,1.5,6063,3086,1,14,20,0.847458,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,1.5,6063,3091,1,4,25,0.93985,l2,lbfgs,1
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,1.5,6063,3052,0,0,69,1,l2,lbfgs,1
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,1.5,6063,3115,0,1,5,0.961538,l2,lbfgs,1
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,1.5,6063,3084,0,7,30,0.955414,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,1.5,6063,3113,0,4,4,0.833333,l2,lbfgs,1
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,1.5,6063,3114,0,7,0,0,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,1.5,6063,3106,0,11,4,0.645161,l2,lbfgs,1
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,1.5,6063,3116,0,2,3,0.882353,l2,lbfgs,1
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,1.5,6063,3108,0,5,8,0.888889,l2,lbfgs,1
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,1.5,6063,3070,0,0,51,1,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,1.5,6063,3086,1,5,29,0.941558,l2,lbfgs,1
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,1.5,6063,3103,0,4,14,0.945946,l2,lbfgs,1
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,1.5,6063,3114,0,5,2,0.666667,l2,lbfgs,1
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,1.5,6063,3095,0,3,23,0.974576,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,1.5,6063,3091,0,20,10,0.714286,l2,lbfgs,1
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,1.5,6063,3105,0,4,12,0.9375,l2,lbfgs,1
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,1.5,6063,2834,2,2,283,0.992982,l2,lbfgs,1
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,1.5,6063,3113,0,2,6,0.9375,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,1.5,6063,3107,0,8,6,0.789474,l2,lbfgs,1
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,1.5,6063,3064,0,1,56,0.996441,l2,lbfgs,1
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,1.5,6063,3058,0,3,60,0.990099,l2,lbfgs,1
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,1.5,6063,3117,0,4,0,0,l2,lbfgs,1
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,1.5,6063,3109,1,1,10,0.909091,l2,lbfgs,1
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,1.5,6063,3117,0,3,1,0.625,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,1.5,6063,3082,4,6,29,0.868263,l2,lbfgs,1
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,1.5,6063,3119,0,2,0,0,l2,lbfgs,1
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,1.5,6063,3118,0,2,1,0.714286,l2,lbfgs,1
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,1.5,6063,3110,0,7,4,0.740741,l2,lbfgs,1
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,1.5,6063,3087,2,9,23,0.871212,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,1.5,6063,3108,0,10,3,0.6,l2,lbfgs,1
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,1.5,6063,3108,1,4,8,0.833333,l2,lbfgs,1
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,1.5,6063,3116,0,1,4,0.952381,l2,lbfgs,1
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,1.5,6063,3115,0,4,2,0.714286,l2,lbfgs,1
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,1.5,6063,3087,0,15,19,0.863636,l2,lbfgs,1
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,1.5,6063,2941,6,6,168,0.965517,l2,lbfgs,1
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,1.5,6063,3100,0,2,19,0.979381,l2,lbfgs,1
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,1.5,6063,3110,0,10,1,0.333333,l2,lbfgs,1
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,1.5,6063,3044,0,5,72,0.986301,l2,lbfgs,1
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,1.5,6063,3057,1,1,62,0.984127,l2,lbfgs,1
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,1.5,6063,3107,0,4,10,0.925926,l2,lbfgs,1
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,1.5,6063,3065,0,6,50,0.976563,l2,lbfgs,1
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,1.5,6063,3111,0,3,7,0.921053,l2,lbfgs,1
